Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
WOLF,1992.0,0.000207,-7.94,2069999.9999999998,8910.0,10000000000.0,Memes
MTD,1993.0,0.01124,6.44,2080000.0,11240.0,185210000.0,—
HILO,1994.0,0.02076,2.79,2080000.0,1630.0,100000000.0,"Gaming, Prediction markets, Gambling"
MINAR,1995.0,0.025859,-3.2,2069999.9999999998,27010.0,80000000.0,Gaming
KOS,1996.0,0.01485,-1.7,2069999.9999999998,64120.00000000001,139400000.0,—
ZF,1997.0,0.0037899,-8.66,2049999.9999999998,413670.0,541850000.0,"Decentralized exchange, DAO"
SNC,1998.0,0.027546,4.0,2060000.0,159690.0,74890000.0,Energy
DIO,1999.0,0.0047199,3.72,2060000.0,469800.0,435590000.0,"Gaming, NFTs & Collectibles, Metaverse"
BVM,2000.0,0.082998,-9.77,2060000.0,26730.0,24820000.0,—
ONDOAI,2001.0,0.0020595,6.56,2060000.0,984960.0,1000000000.0,Data management & AI
REM,2002.0,0.002049,-9.6,2049999.9999999998,22280.0,1000000000.0,Real estate
DOLZ,2003.0,0.0077398,0.02,2049999.9999999998,33280.0,264410000.00000003,"NFTs & Collectibles, Social, media & Content"
HUAHUA,2004.0,2.181e-05,-7.88,2040000.0,403540.0,93550000000.0,"Memes, Cryptocurrencies, Payments, Layer 1"
CAS,2005.0,0.002045,-8.38,2040000.0,31240.0,1000000000.0,"Asset management, Payments"
MANC,2006.0,0.2043,1.81,2040000.0,155.0,10000000.0,—
SWTH,2007.0,0.001281,0.81,2029999.9999999998,57260.0,1590000000.0,"Decentralized exchange, Derivatives"
LNR,2008.0,0.0025473,2.9,2040000.0,12550.0,800000000.0,Interoperability
WMINIMA,2009.0,0.01628,-1.61,2040000.0,8039.999999999999,125000000.0,"Distributed computing & Storage, DePIN"
FOMO,2010.0,2.021e-05,-6.65,2020000.0,470430.0,99990000000.0,Data management & AI
QTC,2011.0,0.17499,4.1,2009999.9999999998,41530.0,11490000.0,—
COT,2012.0,0.0050839,2.03,2000000.0,66580.0,394360000.0,"Social, media & Content"
OBOT,2013.0,0.0087198,7.28,2009999.9999999998,1350.0,230000000.0,—
XIDO,2014.0,0.070629,-13.13,2000000.0,382.0,28310000.0,—
ELIX,2015.0,0.0081128,0.53,2000000.0,349940.0,245930000.0,Gaming
RPK,2016.0,0.002075,1.86,2000000.0,388000.0,965720000.0,—
SUPE,2017.0,0.001997,-0.48,2000000.0,67.0,1000000000.0,—
WSM,2018.0,0.0010616,-5.1,2000000.0,1010000.0,1880000000.0,Memes
ITA,2019.0,0.36699,-4.4,1990000.0,185610.0,5430000.0,Fan Tokens
PBX,2020.0,0.00026779,-7.62,1980000.0,137050.0,7380000000.0,—
VSP,2021.0,0.211,0.0,1970000.0,15.0,9340000.0,—
LAIKA,2022.0,0.105,-6.99,1970000.0,21950.0,18760000.0,—
INTX,2023.0,0.050999,5.26,1970000.0,400.0,38610000.0,Decentralized exchange
KINIC,2024.0,0.68399,-8.77,1960000.0,110390.0,2870000.0,—
LBC,2025.0,0.0029959,14.03,1960000.0,1790.0,654240000.0,"Data management & AI, Social, media & Content, Marketplace"
LAMB,2026.0,0.001193,0.03,1960000.0,748990.0,1650000000.0,"Distributed computing & Storage, Data management & AI, DePIN"
NIGHT,2027.0,0.00065999,1.56,1980000.0,54740.0,3000000000.0,Gaming
TROG,2028.0,4.62e-06,-3.24,1940000.0,155070.0,420690000000.0,Memes
TABOO,2029.0,0.0001989,1.51,1950000.0,903.0,9780000000.0,"Social, media & Content"
STORM,2030.0,0.016721,2.7,1940000.0,796180.0,116320000.0,—
NEI,2031.0,0.0070019,21.06,1920000.0,1760000.0,274730000.0,Data management & AI
GCOTI,2032.0,0.01952,-0.68,1940000.0,317.0,99400000.0,—
LOU,2033.0,0.0019313,-14.6,1930000.0,2300000.0,999950000.0,Memes
MARS,2034.0,4.57e-06,-0.2,1920000.0,1650000.0,420690000000.0,—
EMC,2035.0,0.0093998,5.64,1920000.0,43560.0,204490000.0,"Distributed computing & Storage, Data management & AI, DePIN"
SMH,2036.0,0.054999,-14.85,1920000.0,1310000.0,34950000.0,—
OTK,2037.0,0.0063319,2.43,1920000.0,11790.0,303140000.0,Gaming
CBY,2038.0,0.181,-2.14,1900000.0,100490.0,10520000.0,—
REVV,2039.0,0.001565,-6.15,1860000.0,460950.0,1190000000.0,"Gaming, NFTs & Collectibles"
SEAT,2040.0,0.00037999,0.02,1900000.0,260325.0,5000000000.0,—
DOGA,2041.0,0.002402,4.09,1900000.0,59700.0,790740000.0,"Gaming, NFTs & Collectibles, Metaverse"
BTCV,2042.0,0.90611,3.86,1900000.0,55310.0,2100000.0,—
BRICK,2043.0,0.01692,0.77,1880000.0,9780.0,111230000.0,"Social, media & Content"
BERRY,2044.0,0.0001946,8.74,1910000.0,557890.0,9790000000.0,—
SENATE,2045.0,0.01556,1.59,1880000.0,4670.0,120910000.0,"Gaming, Data management & AI, NFTs & Collectibles, Metaverse, DAO"
CHONKY,2046.0,3.75e-06,-2.34,1870000.0,21320.0,500000000000.0,Memes
UX,2047.0,0.00047349,6.67,1890000.0,71020.0,3980000000.0,—
MEMESAI,2048.0,0.001862,-20.32,1860000.0,586520.0,999970000.0,Memes
RECORD,2049.0,0.0037659,-10.38,1870000.0,30050.0,496050000.0,—
CHKN,2050.0,3e-08,0.02,1870000.0,42340.0,64239999999999.99,Memes
BSCPAD,2051.0,0.02355,-0.49,1870000.0,545670.0,79210000.0,"Developments tools, Fundraising"
AVERY,2052.0,0.16937,42.62,1860000.0,1710000.0,11000000.0,—
JPEG,2053.0,2.596e-05,-17.05,1800000.0,50840.0,69420000000.0,"NFTs & Collectibles, Lending & Borrowing, DAO"
SQR,2054.0,0.01027,-4.89,1870000.0,87250.0,182000000.0,Web3
TAP,2055.0,0.92798,4.53,1860000.0,63410.0,2000000.0,—
DOGE,2056.0,0.1902,-3.23,1900000.0,793100.0,10000000.0,Memes
ALD,2057.0,0.026229,-0.29,1850000.0,4840.0,70720000.0,DAO
SFI,2058.0,20.27,5.57,1850000.0,98.0,91420.0,—
RWA,2059.0,0.0173,-1.46,1850000.0,11450.0,107030000.0,Smart contract platforms
SUDO,2060.0,0.073429,-3.03,1850000.0,106630.0,25160000.0,"Decentralized exchange, NFTs & Collectibles"
FMC,2061.0,0.00071089,-4.04,1850000.0,178960.0,2600000000.0,Data management & AI
TOMA,2062.0,2.51e-06,-1.46,1850000.0,667020.0,739140000000.0,"Gaming, Tap to earn"
NUUM,2063.0,0.01393,0.2,1840000.0,135590.0,132430000.0,—
DOGECOIN,2064.0,0.0,-5.13,1840000.0,1250.0,993960000000000.0,Memes
GOATS,2065.0,9.61e-05,0.75,1830000.0,1850000.0,19080000000.0,"Gaming, Tap to earn"
XOXNO,2066.0,0.037816,-2.88,1820000.0,1240000.0,48260000.0,—
DFL,2067.0,0.00025671,-6.66,1830000.0,2140.0,7140000000.0,Gaming
P,2068.0,0.00059169,-0.11,1820000.0,614170.0,3080000000.0,—
WOOF,2069.0,0.0001,-4.45,1800000.0,6790.0,18000000000.0,"Gaming, NFTs & Collectibles"
HINT,2070.0,0.0039224,2.67,1810000.0,482020.0,460380000.0,Data management & AI
LNDX,2071.0,0.1854,-2.61,1800000.0,373140.0,9730000.0,—
BLS,2072.0,0.034399,-0.27,1800000.0,5440.0,52420000.0,Gaming
BODEN,2073.0,0.0025965,-5.63,1790000.0,662650.0,690330000.0,Memes
FU,2074.0,9.23e-06,-0.31,1800000.0,54820.0,194530000000.0,Memes
STRM,2075.0,0.0011924,-0.22,1780000.0,49330.0,1490000000.0,"NFTs & Collectibles, Social, media & Content"
FOUR,2076.0,0.00044399,-4.89,1780000.0,2630000.0,4000000000.0,Memes
FUTURE,2077.0,0.073924,-2.02,1770000.0,3.0,24000000.0,—
TALENT,2078.0,0.01511,-0.99,1770000.0,344380.0,117040000.0,Jobs
NEST,2079.0,0.00060199,-2.39,1750000.0,995350.0,2910000000.0,"Oracles, DeFi"
DEB,2080.0,0.0031159,5.95,1760000.0,60.0,564000000.0,—
SUNCAT,2081.0,0.0017506,-6.08,1750000.0,1940000.0,1000000000.0,Memes
PMG,2082.0,0.0121,-0.8,1770000.0,34180.0,146330000.0,"Gaming, Web3"
BABYNEIRO,2083.0,0.0,-1.4,1750000.0,219930.0,4.2e+17,Memes
WATER,2084.0,0.00084218,18.95,1740000.0,67790.0,2069999999.9999998,—
HOTKEY,2085.0,0.01897,23.56,1740000.0,2370.0,91580000.0,"Decentralized exchange, Data management & AI"
SKYA,2086.0,0.0045749,3.06,1740000.0,48560.0,380850000.0,Gaming
TAONU,2087.0,0.001879,-3.17,1740000.0,38740.0,927250000.0,Memes
MTA,2088.0,0.030079,1.25,1760000.0,199.0,58430000.0,DAO
SDM,2089.0,0.014819,-1.97,1730000.0,1550000.0,116940000.0,"Distributed computing & Storage, Cybersecurity, DePIN"
BABYBONK,2090.0,0.0,-3.52,1740000.0,416180.0,3.5531894e+17,Memes
PRISMA,2091.0,0.036359,1.25,1730000.0,69000.0,47560000.0,"Lending & Borrowing, DAO"
XNET,2092.0,0.026799,0.0,1720000.0,122650.0,64120000.00000001,DePIN
4EVER,2093.0,0.002148,1.01,1720000.0,339170.0,800000000.0,—
PLYR,2094.0,0.01976,8.0,1700000.0,17260.0,86090000.0,—
SPACE,2095.0,0.29349,-10.24,1710000.0,148980.0,5830000.0,—
LUM,2096.0,1.7085,0.91,1710000.0,370290.0,1000000.0,"Memes, Data management & AI"
GHUB,2097.0,0.0231,-4.33,1700000.0,78020.0,73740000.0,—
GG,2098.0,0.01057,-7.84,1710000.0,23870.0,162240000.0,Gaming
XELS,2099.0,0.081002,-0.31,1700000.0,260350.00000000003,21000000.0,—
ANC,2100.0,0.0049139,0.47,1720000.0,53750.0,350380000.0,—
EURR,2101.0,1.078,1.53,1700000.0,80190.0,1570000.0,"Stablecoins, Asset-backed Stablecoins"
BUBBLE,2102.0,0.00093098,1.55,1690000.0,449070.0,1820000000.0,"Gaming, NFTs & Collectibles"
A1X,2103.0,0.0034408,0.32,1690000.0,38750.0,490000000.0,Gaming
BIT,2104.0,5.78e-06,-0.07,1680000.0,3210000.0,290790000000.0,Centralized-exchange
SERSH,2105.0,0.056709,-4.83,1680000.0,1050000.0,29560000.0,—
EQ,2106.0,0.0206,6.76,1710000.0,30.0,83000000.0,"Gaming, NFTs & Collectibles, Metaverse"
ASI,2107.0,0.01674,-5.38,1670000.0,125900.0,100000000.0,—
LFT,2108.0,0.01392,-0.9,1670000.0,86510.0,120000000.0,—
RJV,2109.0,0.0062749,-2.99,1680000.0,616830.0,267149999.99999997,—
EYWA,2110.0,0.026144,-0.17,1670000.0,912940.0,63800000.0,Decentralized exchange
PIP,2111.0,0.0063099,7.98,1660000.0,185690.0,263529999.99999997,Payments
INTOS,2112.0,0.00052899,-0.54,1650000.0,87330.0,3130000000.0,Data management & AI
BUY,2113.0,0.0049999,47.82,1660000.0,85520.0,331790000.0,—
GBEX,2114.0,0.0,-5.98,1660000.0,37320.0,353480000000000.0,—
COSMIC,2115.0,0.01612,4.21,1610000.0,10310.0,100000000.0,—
MAX,2116.0,0.33279,1.73,1660000.0,24450.0,4980000.0,Centralized-exchange
WALV,2117.0,0.0051349,0.12,1640000.0,373740.0,320000000.0,—
GRIN,2118.0,0.01684,-0.8,1650000.0,5770.0,98210000.0,"Privacy, Cryptocurrencies"
EURQ,2119.0,1.0758,-0.05,1610000.0,29560.0,1500000.0,Stablecoins
ITGR,2120.0,0.0075398,0.55,1640000.0,64970.0,218000000.0,Decentralized exchange
LCRO,2121.0,0.103,12.2,1640000.0,77180.0,15890000.0,—
STIX,2122.0,0.000163,-4.02,1630000.0,14070.0,10000000000.0,—
CYBRO,2123.0,0.01242,-3.47,1640000.0,337990.0,132169999.99999999,—
HADES,2124.0,0.01619,-0.53,1620000.0,304.0,100000000.0,"NFTs & Collectibles, Marketplace"
RTF,2125.0,0.01387,-0.48,1620000.0,179540.0,116560000.0,—
KRO,2126.0,0.01408,3.21,1610000.0,646480.0,114640000.0,"Scaling, Web3"
SMR,2127.0,0.0011044,0.26,1600000.0,1760.0,1450000000.0,—
BTCS,2128.0,0.074999,3.9,1570000.0,116630.0,21000000.0,—
DICE,2129.0,0.0039799,-1.0,1600000.0,8620.0,402360000.0,—
HUND,2130.0,0.0039544,-2.2,1560000.0,741080.0,395590000.0,"Memes, Gaming"
BNBXBT,2131.0,0.0015925,-23.68,1590000.0,3410000.0,1000000000.0,—
ORNJ,2132.0,0.018075,-7.24,1590000.0,775330.0,87850000.0,—
PIG,2134.0,5.5e-07,-4.2,1590000.0,3260.0,2870000000000.0,Memes
RWN,2135.0,0.0082798,-0.22,1610000.0,41140.0,195000000.0,Energy
MTV,2136.0,0.00043989,0.58,1580000.0,233950.0,3590000000.0,Layer 1
WHALES,2137.0,0.061299,-4.23,1600000.0,2660000.0,26030000.0,—
EPX,2138.0,1.997e-05,7.28,1550000.0,313930.0,77700000000.0,"Decentralized exchange, DeFi"
SYL,2139.0,0.0002037,6.95,1590000.0,141270.0,7780000000.0,Smart contract platforms
SEIYAN,2140.0,0.002491,2.2,1600000.0,135010.0,640360000.0,—
MSTAR,2141.0,0.01136,6.19,1580000.0,112370.0,139000000.0,—
SSWP,2142.0,0.0001787,2.02,1580000.0,253450.0,8840000000.0,Decentralized exchange
SOMM,2143.0,0.0050299,-0.77,1580000.0,274840.0,313740000.0,—
PIXFI,2144.0,0.00083258,-1.81,1570000.0,4120000.0,1890000000.0,"Gaming, Tap to earn"
GUMMY,2145.0,0.001564,-1.09,1560000.0,494280.0,1000000000.0,Memes
GAU,2146.0,0.0062299,0.18,1560000.0,110190.0,251200000.0,Gaming
PACE,2147.0,0.02325,4.05,1680000.0,1340.0,72170000.0,—
ARCA,2148.0,0.02449,-3.64,1570000.0,195530.0,64150000.00000001,Gaming
COVAL,2149.0,0.00085998,3.63,1530000.0,8500.0,1780000000.0,"Asset management, DeFi"
1CAT,2150.0,0.00030879,-0.69,1540000.0,459590.0,5000000000.0,"Memes, Gaming, NFTs & Collectibles, Metaverse"
F3,2151.0,0.0041899,1.47,1540000.0,10310.0,368250000.0,"Social, media & Content"
RST,2152.0,0.0027199,-0.71,1540000.0,12660.0,565000000.0,"Gaming, NFTs & Collectibles"
LAVA,2153.0,0.0062699,2.98,1540000.0,52.0,245900000.0,Gaming
LESTER,2154.0,0.00189,-5.88,1550000.0,2009999.9999999998,820000000.0,Memes
MATES,2155.0,0.00070999,13.99,1540000.0,584420.0,2160000000.0,Data management & AI
PART,2156.0,0.1039,-2.42,1530000.0,3940.0,14740000.0,"Privacy, E-commerce, Marketplace"
DECENTRALIZED,2157.0,7.29e-05,5.65,1530000.0,28660.0,21000000000.0,—
PGPT,2158.0,0.045529,-7.43,1520000.0,177190.0,33330000.0,—
VDA,2159.0,0.0064549,-1.14,1520000.0,6170.0,235170000.0,"Distributed computing & Storage, Data management & AI"
MBP,2160.0,0.075538,2.34,1510000.0,2680000.0,20000000.0,—
ALPHA,2161.0,0.00149,-12.9,1490000.0,540680.0,1000000000.0,Memes
USDQ,2162.0,1.0008,0.05,1500000.0,100410.0,1500000.0,Stablecoins
WX,2163.0,0.02433,-5.88,1500000.0,37060.0,61560000.0,—
YULI,2164.0,0.0020735,21.53,1490000.0,174110.0,720000000.0,"Gaming, Social, media & Content"
DARK,2165.0,0.0087298,8.87,1510000.0,390730.0,173110000.0,"Gaming, Metaverse"
DSRUN,2166.0,0.0062699,-6.26,1480000.0,19710.0,235530000.0,Gaming
SRK,2167.0,0.00011936,-2.73,1480000.0,6670.0,12370000000.0,—
UNM,2168.0,0.1333,-6.37,1470000.0,205.0,11060000.0,—
MDOGS,2169.0,1.63e-06,-2.58,1470000.0,360540.0,900000000000.0,"Gaming, Tap to earn"
GLUTEU,2170.0,0.001469,-21.63,1470000.0,107220.0,1000000000.0,Data management & AI
XTM,2171.0,0.0075878,-0.07,1470000.0,136990.0,194100000.0,"NFTs & Collectibles, Social, media & Content, Metaverse, Web3"
GAINS,2172.0,0.037869,1.96,1470000.0,58290.0,38690000.0,—
AMAZINGTEAM,2173.0,0.97479,0.0,1460000.0,8.0,1500000.0,—
TEMA,2174.0,0.00146,-1.99,1460000.0,600950.0,1000000000.0,Memes
SOPH,2176.0,0.0047599,-1.22,1450000.0,5410.0,303860000.0,"Gaming, NFTs & Collectibles"
SPH,2177.0,0.00072919,-1.61,1450000.0,426.0,1980000000.0,"NFTs & Collectibles, Metaverse"
STBOT,2178.0,0.001445,-4.98,1440000.0,1200.0,999610000.0,—
AGENT,2179.0,0.0088433,-1.34,1440000.0,1990000.0,163000000.0,Data management & AI
PNIC,2180.0,0.0055679,8.07,1420000.0,61350.0,254370000.0,—
GXE,2181.0,0.001879,-10.93,1390000.0,49910.0,738800000.0,—
DYP,2182.0,0.010465,1.92,1430000.0,143360.0,137050000.0,"Gaming, NFTs & Collectibles, Metaverse"
LLM,2183.0,0.001504,5.79,1500000.0,2120000.0,1000000000.0,Memes
XI,2184.0,0.0033969,1.74,1430000.0,678.0,421000000.0,—
FROGE,2185.0,0.0,-2.81,1420000.0,364260.0,690420000000000.0,Memes
NOMNOM,2186.0,0.001471,-5.88,1420000.0,201030.0,967210000.0,Memes
HZM,2187.0,0.00045134,0.01,1410000.0,250.0,3130000000.0,—
ZKB,2188.0,0.0071019,23.52,1400000.0,1490000.0,197440000.0,"Decentralized exchange, Scaling, DeFi"
BOB,2189.0,0.0,-10.94,1410000.0,91300.0,420690000000000.0,Memes
XNK,2190.0,2916.41,0.02,1410000.0,32259.999999999996,482.0,—
STORE,2191.0,0.0057069,3.0,1420000.0,98650.0,248000000.0,—
WIT,2192.0,0.001729,-9.22,1390000.0,2480.0,802020000.0,"Oracles, Interoperability, Web3, Layer 1"
CEC,2193.0,0.014229,24.23,1420000.0,1810000.0,100000000.0,Gaming
WSI,2194.0,0.002357,-2.94,1450000.0,1450000.0,615930000.0,"Privacy, Distributed computing & Storage, DePIN"
SUGAR,2195.0,0.001409,-0.75,1380000.0,20930.0,976380000.0,—
RING,2196.0,0.01367,-2.2,1370000.0,1740.0,100000000.0,Data management & AI
KOM,2197.0,0.00082131,-0.46,1360000.0,72840.0,1660000000.0,—
LL,2198.0,0.01675,-0.63,1370000.0,110470.0,81670000.0,"Scaling, DAO"
GHOAD,2199.0,0.00034299,-1.42,1370000.0,89880.0,4000000000.0,—
FSN,2200.0,0.0178,7.06,1380000.0,69950.0,77670000.0,"Payments, DeFi"
BBB,2201.0,0.031799,2.68,1370000.0,292.0,42930000.0,—
BAKED,2202.0,0.0013632,-0.75,1360000.0,20570.0,1000000000.0,Memes
BIDZ,2203.0,0.0015973,0.0,1360000.0,5320.0,850000000.0,—
MIR,2204.0,0.01716,2.59,1330000.0,74380.0,77740000.0,Derivatives
HOTCROSS,2205.0,0.011919,-1.19,1360000.0,276280.0,113750000.0,—
WBC,2206.0,0.0076298,-2.04,1350000.0,755020.0,177510000.0,—
LSS,2207.0,0.024,0.61,1330000.0,192320.0,55570000.0,"Data management & AI, Cybersecurity"
HST,2208.0,0.0096468,-5.61,1330000.0,4070.0000000000005,138300000.0,—
D,2209.0,0.001332,-1.64,1330000.0,698470.0,1000000000.0,Memes
ROOBEE,2210.0,0.00032599,-1.16,1340000.0,90900.0,4099999999.9999995,Data management & AI
DORKY,2211.0,0.0197,8.27,1370000.0,68120.0,69420000.0,Memes
SHY,2212.0,0.0026349,-2.51,1320000.0,173430.0,500000000.0,—
VSYS,2213.0,0.00039289,-2.22,1320000.0,500450.0,3350000000.0,Smart contract platforms
TST,2214.0,0.0033489,-11.89,1340000.0,463590.0,400000000.0,—
NOM,2215.0,0.0096398,6.9,1300000.0,40500.0,134630000.0,"Decentralized exchange, Interoperability"
GAME,2216.0,0.01855,3.02,1320000.0,73020.0,70980000.0,"Gaming, Metaverse"
SAVM,2217.0,0.1873,-2.25,1310000.0,67260.0,7000000.0,Scaling
UBXS,2218.0,0.0227,-4.2,1300000.0,161580.0,57160000.0,"NFTs & Collectibles, Metaverse, Real estate"
GORA,2219.0,0.052099,-13.0,1320000.0,9250.0,25300000.0,—
LIS,2220.0,0.00061169,-0.35,1300000.0,105760.0,2130000000.0,—
UFI,2221.0,0.02225,-8.31,1300000.0,79.0,58420000.0,"Privacy, Oracles, Data management & AI, Identity, Analytics, Cybersecurity"
XODEX,2222.0,0.0001908,-2.94,1300000.0,177450.0,6800000000.0,Layer 1
PANDA,2223.0,0.00193,4.75,1280000.0,59810.0,661930000.0,—
AMB,2224.0,0.00023535,-7.39,1300000.0,514870.0,5520000000.0,"Payments, DeFi, Layer 1"
SIN,2225.0,0.001687,-0.51,1290000.0,78180.0,766940000.0,"Gaming, Metaverse"
SAINT,2226.0,0.00129,-9.14,1290000.0,8900.0,999720000.0,—
MNRY,2227.0,0.02025,-5.97,1290000.0,1080000.0,63560000.0,Gaming
HEMULE,2228.0,0.00131,4.83,1280000.0,253210.0,980000000.0,Memes
AKRO,2229.0,0.00028724,-0.79,1270000.0,274340.0,4440000000.0,"Lending & Borrowing, DeFi, DAO"
OCB,2230.0,0.000239,6.72,1270000.0,6050000.0,5310000000.0,—
MIND,2231.0,0.0009335,-10.15,1280000.0,10690.0,1370000000.0,"Smart contract platforms, Data management & AI, Enterprise solutions, Metaverse, Web3"
MNTL,2232.0,0.00063399,3.28,1270000.0,97820.0,2000000000.0,—
DIS,2233.0,0.0103698,21.03,1270000.0,117770.0,122700000.0,Memes
HAMMY,2234.0,0.001348,-1.15,1270000.0,35220.0,941900000.0,Memes
MLT,2235.0,0.01016,-2.01,1260000.0,177260.0,124420000.0,"Social, media & Content, Metaverse"
AI,2236.0,3e-06,6.82,1260000.0,128000.0,420690000000.0,"Memes, Interoperability"
EXPERT,2237.0,0.0014815,0.09,1260000.0,531430.0,850000000.0,—
RIB,2238.0,0.0062139,1.16,1260000.0,1800.0,202230000.0,Real estate
HLG,2239.0,0.00083398,29.13,1250000.0,158450.0,1500000000.0,Interoperability
TUP,2240.0,0.0119,1.95,1250000.0,641060.0,105370000.0,"Gaming, Web3"
GALAXIS,2241.0,0.00060559,-13.65,1240000.0,463970.0,2049999999.9999998,"NFTs & Collectibles, Social, media & Content, Loyalty & Rewards"
UMB,2242.0,0.0042809,-4.81,1250000.0,58320.0,292960000.0,Oracles
PKF,2243.0,0.01092,-1.6,1250000.0,2220.0,114690000.0,Developments tools
PIZA,2244.0,0.059599,8.15,1250000.0,193330.0,21000000.0,"Memes, NFTs & Collectibles"
PAY,2245.0,0.0060929,-6.24,1250000.0,1060.0,205220000.0,Cryptocurrencies
MNFT,2246.0,8.76e-06,-0.08,1250000.0,19940.0,142660000000.0,—
TRUST,2247.0,0.001245,-9.48,1240000.0,1080000.0,1000000000.0,Memes
BRWL,2248.0,0.001258,-0.21,1260000.0,281830.0,1000000000.0,—
UP,2249.0,0.01247,-5.44,1250000.0,50810.0,100000000.0,—
ELON,2250.0,0.0012385,-3.03,1240000.0,15140.0,999920000.0,—
JGN,2251.0,0.0082498,5.15,1240000.0,61790.0,150000000.0,"NFTs & Collectibles, Metaverse"
AIAGENT,2252.0,0.0029104,8.16,1240000.0,285030.0,425360000.0,—
LEO,2253.0,0.0001298,-0.51,1230000.0,42780.0,9500000000.0,—
IVFUN,2254.0,0.001311,-31.35,1230000.0,273890.0,940220000.0,Memes
EJS,2255.0,0.00034109,-0.65,1230000.0,60070.0,3590000000.0,"Gaming, NFTs & Collectibles, Metaverse"
SOLVEX,2256.0,0.0249,8.52,1230000.0,213770.0,49530000.0,—
TSM,2257.0,0.001228,0.43,1230000.0,11580.0,1000000000.0,—
EFC,2258.0,0.2457,-4.93,1210000.0,155700.0,4930000.0,"Sports, Fan Tokens"
SENTAI,2259.0,0.0012,5.29,1200000.0,526160.0,1000000000.0,"Memes, Data management & AI"
AEG,2260.0,0.0037469,-1.64,1220000.0,47280.0,324370000.0,Gaming
AIPO,2261.0,0.0086838,7.75,1210000.0,299140.0,139500000.0,Gaming
BBF,2262.0,0.0064999,-2.67,1210000.0,328710.0,186500000.0,"Gaming, Marketplace"
OXY,2263.0,0.0295,5.73,1200000.0,262730.0,40690000.0,—
NGC,2264.0,0.01486,7.47,1160000.0,21580.0,77910000.0,"Centralized-exchange, Marketplace"
NEIRO,2265.0,0.001212,-2.39,1210000.0,932920.0,1000000000.0,Memes
UPO,2266.0,0.01049,-2.67,1190000.0,381950.0,113790000.0,—
FER,2267.0,0.001295,12.61,1210000.0,7600.0,932530000.0,"Lending & Borrowing, Loyalty & Rewards"
MEAI,2268.0,0.001191,-3.38,1190000.0,40120.0,1000000000.0,Gaming
BONDLY,2269.0,0.001221,-0.87,1200000.0,20510.0,983620000.0,"NFTs & Collectibles, Interoperability, Social, media & Content"
FIGHT,2270.0,0.0012045,14.28,1200000.0,750300.0,999980000.0,Memes
NGL,2271.0,0.032989,22.68,1350000.0,29380.0,40880000.0,"Gaming, NFTs & Collectibles"
GQ,2272.0,0.0002,1.03,1190000.0,288130.0,5930000000.0,"Gaming, Metaverse"
SOLS,2273.0,0.057059,0.39,1200000.0,250330.0,21000000.0,—
FRIEND,2274.0,0.070999,-9.36,1040000.0,52150.0,14600000.0,"Social, media & Content"
RIDE,2275.0,0.0013558,-5.62,1190000.0,4980.0,879780000.0,"Smart contract platforms, Gaming, NFTs & Collectibles, Metaverse"
BLOCX,2276.0,0.011985,8.97,1200000.0,109370.0,100110000.0,"Privacy, Distributed computing & Storage, Payments, Cybersecurity, DAO, DePIN"
JOB,2277.0,0.0001211,-0.66,1190000.0,45.0,9860000000.0,—
OMNIA,2278.0,0.13053,2.8,1190000.0,5020000.0,9110000.0,"Data management & AI, DePIN"
DUST,2279.0,0.062199,-3.25,1190000.0,8320.0,19140000.0,NFTs & Collectibles
PEN,2280.0,0.073039,-9.07,1190000.0,71285.0,16300000.0,—
ERTHA,2281.0,0.00065124,0.21,1190000.0,134250.0,1830000000.0,Gaming
CAU,2282.0,1.293,-7.62,1190000.0,169770.0,918230.0,Layer 1
STBU,2283.0,0.0079298,-7.74,1190000.0,106880.0,150000000.0,—
SOLVE,2284.0,0.00169,-6.09,1180000.0,677810.0,700130000.0,"Enterprise solutions, Health"
NBT,2285.0,0.001252,-0.14,1180000.0,440.0,944180000.0,—
DD,2286.0,0.119,9.19,1160000.0,16390.0,9760000.0,—
GEEQ,2287.0,0.030519,8.59,1180000.0,272830.0,38520000.0,"Internet of things, NFTs & Collectibles, Logistics"
HANDY,2288.0,0.0012857,13.04,1220000.0,597.0,945970000.0,—
HAM,2289.0,0.0,-8.69,1170000.0,59470.0,2384230000000000.0,Gambling
VC,2290.0,0.01674,0.44,1160000.0,194720.0,69550000.0,—
ARI10,2291.0,0.0041871,4.75,1170000.0,99950.0,278570000.0,—
VMINT,2292.0,0.002112,4.22,1170000.0,5180.0,552140000.0,—
ASM,2293.0,0.29979,-3.71,1170000.0,379670.0,3900000.0,—
AGRO,2294.0,0.00026149,1.17,1240000.0,7580.0,4750000000.0,—
FOR,2295.0,0.00146,0.64,1160000.0,96880.0,795000000.0,"Lending & Borrowing, DeFi"
VEXT,2296.0,0.0053579,1.82,1170000.0,278530.0,218240000.0,"Gaming, Social, media & Content, Loyalty & Rewards, Sports, Web3"
P3D,2297.0,0.002385,-0.98,1160000.0,4980.0,484950000.0,"Smart contract platforms, Layer 1"
BULL,2298.0,0.001408,-1.38,1160000.0,154090.0,820520000.0,"Gaming, NFTs & Collectibles, Metaverse"
