Name,Rank,Price,24h Change,Market Cap,Volume,Circ_Supply,Category
ALOR,2383.0,0.077698,5.85,385.96,438.92500000000007,12.48,—
MENGO,2384.0,0.1182,0.81,385.96,74.25,8.21,"Sports, Fan Tokens"
VT,2385.0,0.0049999,3.46,1.05,222.0,210.0,—
PICA,2386.0,0.000105,7.17,385.96,41.01,9.17,Layer 1
MCHC,2387.0,0.034999,1.07,385.96,150.87,27.36,—
WATER,2388.0,0.011323,0.73,385.96,5.18,88.89,—
CTI,2389.0,0.0077998,1.71,385.96,37.03,124.45,Data management & AI
SVPN,2390.0,0.00095698,13.4,385.96,2.54,1.0,DePIN
PDEX,2391.0,0.1143,3.52,385.96,148.12,8.36,Decentralized exchange
CELA,2392.0,0.01014,0.62,385.96,2.18,94.44,—
ARTEM,2393.0,0.0027439,0.09,385.96,27.83,346.32,—
FALX,2394.0,0.011323,3.18,385.96,2.09,9.87,—
AMKT,2395.0,0.18514450000000002,7.58,385.96,1.2,4.35,—
ANDY,2396.0,0.0010016,16.22,385.96,75.95,734.485,Memes
CATA,2397.0,0.011323,1.91,385.96,207.17,19.38,Memes
PEPEBRC,2398.0,0.0226,1.73,385.96,98.41,42.07,Memes
DOGE20,2399.0,0.011323,5.5,385.96,438.92500000000007,119.0,—
TAMA,2401.0,0.00067359,2.33,385.96,54.71,1.39,Memes
AMO,2402.0,0.011323,0.41,385.96,62.33,50.0,—
MBD,2403.0,0.011323,4.16,385.96,63.0,26.22,"Gaming, Data management & AI, Metaverse, E-commerce, Real estate, Marketplace"
GOFX,2404.0,0.002672,1.45,385.96,53.56,347.44,—
AIR,2405.0,0.025119,28.39,385.96,117.44,36.75,—
WOZX,2406.0,0.0017526,1.41,385.96,53.56,527.14,"NFTs & Collectibles, Energy, Loyalty & Rewards"
KINT,2407.0,0.18514450000000002,4.12,385.96,7.58,3.05,"Smart contract platforms, Decentralized exchange, Lending & Borrowing, DAO, Layer 1"
RPG,2408.0,0.099298,3.15,385.96,92.0,9.31,—
MEI,2409.0,0.00895,19.24,1.02,1.73,113.94,—
SPT,2410.0,0.01484,9.46,385.96,19.53,61.6,—
WELL,2411.0,0.00022325,1.41,385.96,284.78,4.12,—
BEFE,2412.0,0.011323,0.32,385.96,438.92500000000007,93.2,Memes
OOKI,2413.0,0.011323,0.26,385.96,262.87,13.72,"Decentralized exchange, Data management & AI, Lending & Borrowing, DeFi"
BTF,2414.0,0.0091843,6.3,385.96,35.93,100.0,—
SCOTTY,2415.0,0.001054,0.21,385.96,43.56,734.485,Memes
ELIZA,2416.0,0.00095998,9.11,385.96,438.92500000000007,734.485,"Memes, Data management & AI"
BROCCOLI,2417.0,0.00092513,13.6,385.96,288.44,1.0,—
VT,2418.0,0.0038299,1.01,385.96,146.62,237.2,—
TEER,2419.0,0.18514450000000002,6.43,385.96,15.26,3.98,"Privacy, Oracles, Interoperability, Layer 1"
SOAR,2420.0,0.0088798,1.42,385.96,111.03,100.66,DePIN
JUSTICE,2421.0,0.011323,3.24,385.96,57.7,9.4,—
GNY,2422.0,0.0046449,4.22,385.96,40.01,192.38,"Data management & AI, Enterprise solutions"
LBLOCK,2423.0,0.011323,0.0,385.96,2.17,74.4,Gambling
GOZ,2424.0,0.18514450000000002,0.06,385.96,51.57,3.28,"Sports, Fan Tokens"
ZAP,2426.0,0.01247,5.57,385.96,122.36,71.25,Marketplace
STONKS,2427.0,0.011323,5.43,385.96,18.65,420.69,Memes
BLUE,2428.0,0.0009946,0.18,385.96,11.0,734.485,Memes
ZAI,2429.0,0.053579,14.66,385.96,61.61,16.51,—
RMRK,2430.0,0.097298,7.14,385.96,4.12,9.09,"NFTs & Collectibles, Metaverse"
HVH,2431.0,0.001938,0.13,385.96,38.05,455.94,"NFTs & Collectibles, Interoperability"
DETF,2432.0,0.01259,0.9,385.96,105.96,70.0,—
CHIRP,2433.0,0.038589,0.9,385.96,74.16,22.88,—
AIFUN,2435.0,0.0051269,4.24,385.96,2.26,171.86,Data management & AI
DIVER,2436.0,0.0070509,1.43,385.96,147.03,124.62,—
TENET,2437.0,0.0012015,1.47,385.96,166.74,728.16,Derivatives
NCTR,2438.0,0.0128,23.84,385.96,186.0,68.5,Web3
KALIS,2439.0,0.01954,1.84,385.96,30.92,44.81,Layer 1
CDT,2440.0,0.1129,0.55,385.96,35.38,7.75,"Smart contract platforms, Insurance, Cybersecurity"
KNINE,2441.0,0.011323,0.93,385.96,176.42,402.27,"Memes, Derivatives, DAO"
FURY,2442.0,0.033917,2.46,385.96,222.54,25.54,Gaming
DCOIN,2443.0,0.00084698,4.7,385.96,5.69,1.0,Memes
SEILOR,2444.0,0.0039269,4.06,385.96,264.24,220.0,—
NFTB,2446.0,0.001242,6.08,385.96,30.87,690.57,"Gaming, NFTs & Collectibles"
GPTPLUS,2447.0,0.00011331,0.27,385.96,61.14,7.55,—
CATANA,2449.0,0.00085198,4.16,385.96,42.92,734.485,Memes
ELS,2450.0,0.0040991,4.6,385.96,36.92,207.66,—
FPS,2451.0,0.02406,0.02,385.96,25.81,35.36,Gaming
BEAT,2452.0,0.00082399,9.39,385.96,91.07,1.04,"Social, media & Content"
NEOS,2453.0,0.0085,5.53,385.96,32.53,100.0,—
STFX,2454.0,0.0048869,36.92,385.96,23.33,173.69,Asset management
BABYELON,2455.0,0.011323,1.48,385.96,31.44,734.485,Memes
RUM,2456.0,0.00073199,5.53,385.96,19.95,1.15,—
UBU,2457.0,0.02002,0.18,385.96,87.81,42.17,—
FREE,2458.0,0.011323,0.36,385.96,27.09,9.94,Payments
SNFT,2459.0,0.036829,4.27,385.96,56.07,22.9,"Sports, Fan Tokens"
MXM,2460.0,0.0025129,0.02,385.96,59.57,335.39,"Gaming, NFTs & Collectibles"
GOVI,2461.0,0.030999,0.17,385.96,23.17,27.18,Derivatives
BTAF,2462.0,0.040399,0.72,385.96,34.0,20.76,—
MA,2463.0,0.0080158,0.05,385.96,1.61,104.67,—
FOCAI,2464.0,0.00082998,5.66,385.96,438.92500000000007,1.0,Memes
EMT,2465.0,0.01382,1.76,385.96,339.27,60.0,—
KLS,2466.0,0.00045599,5.77,385.96,83.5,1.81,"Smart contract platforms, Layer 1"
PNDC,2467.0,0.011323,4.58,385.96,141.59,22.55,Memes
AIPUMP,2468.0,0.00215,1.96,385.96,438.92500000000007,380.67,"Memes, Data management & AI"
HONK,2469.0,0.00089798,0.31,385.96,9.38,734.485,Memes
IQ50,2470.0,0.011323,4.07,385.96,55.94,505.04,—
DINO,2471.0,0.0026019,2.79,385.96,111.0,312.95,"Memes, Gaming, Web3"
SAUBER,2472.0,0.18514450000000002,0.53,385.96,147.46,2.78,"Sports, Fan Tokens"
POLK,2473.0,0.0090598,0.35,385.96,123.54,89.61,Prediction markets
HVLO,2474.0,0.001739,1.06,385.96,259.76,466.83,—
TRALA,2476.0,0.036979,7.09,385.96,109.28,20.75,—
BCB,2477.0,0.00092198,1.26,385.96,438.92500000000007,734.485,Gambling
HZN,2478.0,0.0066399,3.33,385.96,30.31,120.71,"Derivatives, DAO"
CBM,2479.0,0.00080618,3.23,385.96,3.83,1.0,—
TBCC,2480.0,0.00080132,6.66,385.96,5.01,1.0,—
ZYN,2481.0,0.01918,0.45,385.96,170.18,41.9,—
BIFI,2482.0,0.001621,8.66,385.96,18.0,482.69,—
AM,2483.0,0.18514450000000002,0.0,385.96,22.45,2.77,"Sports, Fan Tokens"
PRX,2484.0,0.058449,4.47,385.96,167.77,13.66,"Web3, DAO, Layer 1"
ZPAY,2485.0,0.0024378,6.02,385.96,169.48,326.14,—
DRF,2486.0,0.00085998,3.35,385.96,4.37,734.485,—
BNA,2487.0,0.00040939,5.84,385.96,30.0,1.8,—
MORRA,2488.0,0.00209,1.76,385.96,438.92500000000007,378.69,"Gaming, NFTs & Collectibles"
WOOF,2489.0,0.0001001,4.1,385.96,153.38,7.9,"Memes, Jobs"
COM,2491.0,0.037649,1.28,385.96,70.72,21.0,—
KNJ,2492.0,0.01916,0.02,385.96,48.0,41.16,—
CLS,2493.0,0.033419,3.03,385.96,58.21,23.51,"Distributed computing & Storage, DePIN"
TBTC,2494.0,0.18514450000000002,0.77,385.96,2.95,9.0,—
ITHEUM,2495.0,0.0016043,3.93,385.96,53.69,486.44,"NFTs & Collectibles, Metaverse, DAO"
SOULS,2496.0,0.00067699,1.52,385.96,74.42,1.14,"Gaming, NFTs & Collectibles, Interoperability, Metaverse, Web3, DAO"
SSG,2497.0,0.0002371,1.06,385.96,36.81,3.26,—
WAI,2498.0,0.011323,22.31,385.96,27.28,49.0,—
REACH,2499.0,0.0076598,22.0,385.96,129.21,100.0,"Social, media & Content"
EMRLD,2500.0,0.001922,1.82,385.96,3.46,400.0,—
REVO,2501.0,0.02336,2.32,385.96,20.21,32.73,"Gaming, NFTs & Collectibles, Metaverse"
ANALOS,2502.0,0.011323,4.52,385.96,2.33,82.08,Memes
SHFT,2503.0,0.00034299,6.27,385.96,438.92500000000007,2.23,Identity
MULTI,2504.0,0.052099,13.43,385.96,273.92,14.54,"Interoperability, Web3"
CHANGE,2505.0,0.0037477,0.5,385.96,21.0,202.43,—
AINN,2506.0,0.036199,7.4,385.96,12.14,21.0,—
DTEC,2507.0,0.044119,2.8,385.96,231.2,17.06,Data management & AI
SCAR,2508.0,0.00026499,6.32,385.96,34.61,2.84,"Gaming, NFTs & Collectibles"
WNK,2509.0,0.0001671,0.32,385.96,55.75,4.51,"Gaming, Data management & AI, Metaverse, Education"
FIGHT,2510.0,0.00075238,2.55,385.96,2.52,1.0,Memes
NEROX,2511.0,0.18514450000000002,4.34,385.96,18.23,1.4,Data management & AI
LAYER,2512.0,0.025359,1.86,385.96,73.54,29.62,"Decentralized exchange, NFTs & Collectibles"
DX,2513.0,0.011323,0.58,385.96,438.92500000000007,50.0,"Smart contract platforms, Data management & AI"
UNO,2514.0,0.0066999,0.87,385.96,33.33,111.57,"Data management & AI, Insurance"
CHAPZ,2515.0,0.00031469,2.16,385.96,5.03,2.37,"Data management & AI, Social, media & Content, Marketplace"
KROM,2516.0,0.0092828,4.04,385.96,55.09,80.28,"Derivatives, DAO"
BFT,2517.0,0.025679,1.29,385.96,158.46,28.77,"Sports, Fan Tokens"
DOAI,2518.0,0.00152,2.58,385.96,76.58,485.97,—
DAPP,2519.0,0.052999,7.97,385.96,1.04,14.0,—
TRAVA,2520.0,0.0001873,0.93,385.96,45.25,3.92,"Data management & AI, Lending & Borrowing, Web3"
CROWN,2521.0,0.18514450000000002,8.36,385.96,118.38,3.0,—
C,2522.0,0.00073099,2.65,385.96,1.23,1.0,Memes
KSN,2523.0,0.034199,7.35,385.96,89.0,21.36,—
NFE,2524.0,0.0069799,0.97,385.96,244.41,104.38,"Marketing, Education"
MTS,2525.0,0.0029189,1.23,385.96,233.32,250.0,—
CBL,2526.0,0.0043999,0.2,385.96,57.16,165.06,—
FOFAR,2527.0,0.00076998,1.26,385.96,2.61,734.485,Memes
JLY,2528.0,0.0090398,4.09,385.96,46.0,79.8,—
DSLA,2529.0,0.0001311,1.55,385.96,55.12,5.49,"NFTs & Collectibles, Insurance, Web3"
REVU,2530.0,0.0053059,1.71,385.96,68.2,135.11,—
ARV,2531.0,0.011323,5.17,385.96,6.65,72.55,"Payments, Social, media & Content, Tourism"
KIBA,2532.0,0.011323,0.51,385.96,2.48,734.485,—
QBX,2533.0,0.0034209,8.45,385.96,229.87,207.79,—
CGX,2534.0,0.0040709,1.98,385.96,390.54,173.22,—
UPTOS,2536.0,0.011323,8.78,385.96,3.16,88.89,Memes
DFYN,2537.0,0.0041039,2.89,385.96,138.85,171.88,Decentralized exchange
GSYS,2538.0,0.062459,7.21,385.96,274.16,11.3,—
RIZZMAS,2539.0,0.011323,1.52,385.96,438.92500000000007,497.32,Memes
CHEWY,2540.0,0.011323,2.81,385.96,438.92500000000007,400.0,Memes
SENSO,2541.0,0.009901,2.91,385.96,195.99,70.27,Metaverse
BUMP,2542.0,0.0035129,2.5,385.96,108.33,195.68,—
DOGECAST,2543.0,0.00068134,7.67,385.96,174.39,1.0,Memes
MEER,2544.0,0.0077498,1.26,385.96,42.93,90.44,—
HTERM,2545.0,0.00087998,6.58,385.96,166.57,734.485,Data management & AI
SPS,2546.0,0.00034519,4.69,385.96,204.84,2.0,—
MAPS,2547.0,0.015087,0.02,385.96,59.44,45.5,"Loyalty & Rewards, Web3"
MUC,2548.0,0.00166,10.8,385.96,3.11,412.61,—
BOX,2549.0,0.0067914,3.99,385.96,137.73,99.51,"Social, media & Content"
BABY,2550.0,0.00123,6.09,385.96,173.34,554.84,Memes
DERI,2551.0,0.0054839,3.55,385.96,61.53,124.7,"Decentralized exchange, Data management & AI, NFTs & Collectibles, Derivatives"
MUNCAT,2552.0,0.00067899,1.16,385.96,28.68,1.0,Memes
NOMOX,2553.0,0.0054879,1.18,385.96,282.26,125.0,—
K21,2554.0,0.036059,2.65,385.96,55.15,18.39,NFTs & Collectibles
ELDA,2555.0,0.0029859,1.5,385.96,65.35,227.09,"Gaming, NFTs & Collectibles, Web3, DAO"
XPE,2556.0,0.033399,8.97,385.96,135.34,20.59,—
MILLI,2557.0,0.011323,3.52,385.96,100.85,263.0,Memes
ETHO,2558.0,0.0085528,1.72,385.96,11.23,78.12,"Distributed computing & Storage, DePIN"
WDOG,2559.0,0.00067139,2.14,385.96,438.92500000000007,1.0,Memes
AIRDROP,2560.0,0.00057299,9.51,385.96,120.06,1.17,"Social, media & Content, Marketing"
TRUMPIUS,2561.0,0.0145,1.42,385.96,159.95,46.15,Memes
LBM,2562.0,0.01641,6.63,385.96,140.57,40.76,—
SPKY,2563.0,0.072899,0.73,385.96,53.56,9.13,Privacy
ROOST,2564.0,0.00070999,2.68,385.96,15.19,734.485,Memes
1SOL,2565.0,0.0065699,0.09,385.96,14.96,100.0,—
MAX,2566.0,0.0046799,12.18,385.96,10.0,140.58,—
TOKO,2567.0,0.00035529,6.88,385.96,129.58,1.87,—
IRL,2568.0,0.01337,1.85,385.96,12.94,49.63,"NFTs & Collectibles, Scaling, Move to earn, Web3"
ECLD,2569.0,0.001444,4.13,385.96,128.0,459.47,DePIN
PANDA,2570.0,0.00081898,0.76,385.96,62.78,734.485,—
STND,2571.0,0.0077218,3.52,385.96,206.7,85.57,"Stablecoins, Asset-backed Stablecoins, Algorithmic Stablecoins, Oracles, DAO"
CBPAY,2572.0,0.0001781,1.74,385.96,322.7,3.68,—
PMX,2573.0,0.0092548,0.4,385.96,9.84,70.88,—
FAC,2575.0,0.071199,5.37,385.96,61.76,9.16,Memes
STRP,2576.0,0.1582,16.25,385.96,77.0,4.13,—
STRUMP,2577.0,0.00035399,4.05,385.96,438.92500000000007,1.84,Memes
FLOWER,2578.0,0.00064999,5.78,385.96,156.6,1.0,—
GINUX,2579.0,0.011323,4.51,385.96,3.36,3.57,Memes
OMNI,2580.0,0.011323,2.85,385.96,30.67,45.82,"Memes, Interoperability"
MVX,2581.0,0.18514450000000002,3.4,385.96,18.83,2.66,—
KINGSHIB,2582.0,0.001838,7.62,385.96,1.44,350.03,"Memes, Marketplace"
ETERNAL,2583.0,0.1778,16.94,385.96,326.0,3.61,Gaming
MLP,2584.0,0.00159,16.74,385.96,438.92500000000007,401.0,—
PCX,2585.0,0.051019,10.5,385.96,63.17,12.51,Interoperability
MONIE,2586.0,0.038269,0.37,385.96,26.0,16.65,—
O4DX,2587.0,0.0091448,10.02,385.96,23.4,69.5,Decentralized exchange
FEAR,2588.0,0.035859,1.41,385.96,110.53,17.72,"Gaming, NFTs & Collectibles, Metaverse"
INFRA,2589.0,0.1539,0.02,385.96,56.31,4.13,"Distributed computing & Storage, DePIN"
UNI,2590.0,0.00063599,41.36,385.96,2.39,1.0,Memes
UDAO,2591.0,0.11743,1.79,385.96,85.86,5.38,—
NFTFI,2592.0,0.0029799,3.23,385.96,5.71,211.58,—
AUTO,2593.0,0.18514450000000002,0.71,385.96,7.74,76.67,Decentralized exchange
SUIP,2594.0,0.030169,13.74,385.96,137.32,20.7,—
DOGGY,2595.0,0.00027739,0.27,385.96,54.65,2.25,"Memes, NFTs & Collectibles"
MARO,2596.0,0.00063939,25.87,385.96,4.24,734.485,"Social, media & Content"
ROND,2598.0,0.0014042,5.55,385.96,68.41,443.11,—
CWS,2599.0,0.1276,7.69,385.96,222.5,4.85,"Gaming, NFTs & Collectibles"
RMV,2600.0,0.00248,4.59,385.96,240.15,249.89,Gaming
TORSY,2601.0,0.00087698,0.32,385.96,18.76,700.0,Memes
SKID,2602.0,0.0070999,9.07,385.96,240.96,86.74,Memes
DOGEVERSE,2603.0,0.011323,5.51,385.96,438.92500000000007,100.0,—
NVIR,2604.0,0.00058099,3.05,385.96,51.22,1.05,"NFTs & Collectibles, Marketplace"
VISION,2605.0,0.0011163,11.42,385.96,155.53,550.0,Gaming
ATOLO,2606.0,0.00026479,20.39,385.96,215.0,2.3,"Smart contract platforms, Interoperability"
FYN,2607.0,0.002395,2.43,385.96,70.53,254.03,"Gaming, Metaverse"
FOUR,2608.0,0.011323,22.22,385.96,53.56,444.0,Memes
URUS,2609.0,0.18514450000000002,0.0,385.96,53.56,521.93,Asset management
ROCO,2610.0,0.034654,1.16,385.96,61.3,17.3,NFTs & Collectibles
LYNX,2611.0,0.02038,1.16,385.96,152.77,29.17,—
MERGE,2612.0,0.0011506,0.32,385.96,326.49,520.0,—
TWIN,2613.0,0.013285,0.81,385.96,89.2,45.0,Data management & AI
TAKI,2614.0,0.00050999,2.99,385.96,3.73,1.17,Gaming
WECAN,2615.0,0.00072,1.41,385.96,5.03,734.485,—
PESTO,2616.0,0.00059489,1.83,385.96,1.18,1.0,Memes
HRSE,2617.0,0.0097508,5.32,385.96,20.76,61.0,"Gaming, Prediction markets, Loyalty & Rewards, Fan Tokens"
MOONED,2618.0,0.0031509,1.67,385.96,13.66,186.45,—
XRPAYNET,2619.0,0.00010014,48.72,385.96,47.45,5.61,—
JULD,2620.0,0.00098228,3.7,385.96,174.02,592.17,Decentralized exchange
BAG,2621.0,0.00058499,0.64,385.96,115.0,1.0,Memes
LLT,2622.0,0.001952,9.63,385.96,5.91,298.89,—
ZOON,2623.0,0.00081838,3.08,385.96,70.19,708.47,"Gaming, NFTs & Collectibles"
BABYGROK,2624.0,0.011323,5.16,385.96,33.69,734.485,Memes
BSSB,2625.0,0.046699,9.65,385.96,438.92500000000007,12.4,—
BSCS,2626.0,0.002297,1.26,385.96,1.88,251.31,—
GORILLA,2627.0,0.00068469,2.91,385.96,94.46,734.485,NFTs & Collectibles
SSDX,2628.0,0.011323,0.0,385.96,22.0,125.0,Memes
MONI,2629.0,0.0031299,3.67,385.96,173.7,181.42,"Gaming, NFTs & Collectibles, Metaverse"
BCCOIN,2630.0,0.055979,5.52,385.96,328.14,10.0,—
HLO,2631.0,0.0037799,1.8,385.96,56.84,148.58,—
WAM,2632.0,0.00122,0.47,385.96,39.59,464.78,"Gaming, Data management & AI, NFTs & Collectibles, Interoperability, Web3"
DEOD,2633.0,0.001857,1.74,385.96,135.6,306.19,"Gaming, Data management & AI, Metaverse"
FRBK,2634.0,0.0029599,12.37,385.96,37.55,190.75,—
AIX,2635.0,0.0045299,5.01,385.96,425.13,125.0,—
XSPECTAR,2636.0,0.01422,2.66,385.96,2.21,39.67,—
TRENCHAI,2637.0,0.00056499,8.26,385.96,1.13,734.485,—
LYUM,2638.0,0.001878,2.95,385.96,1.16,300.0,—
JEN,2639.0,0.032199,4.23,385.96,1.06,17.48,—
GINNAN,2642.0,0.011323,3.23,385.96,1.62,6.9,Memes
NABOX,2644.0,0.011323,0.28,385.96,9.9,208.61,—
ELK,2645.0,0.046499,0.17,385.96,3.56,11.99,—
KAPPA,2646.0,0.00057539,0.53,385.96,174.0,734.485,Data management & AI
NAYM,2647.0,0.0083398,1.94,385.96,3.33,66.13,—
YOURAI,2648.0,0.001955,1.42,385.96,37.35,284.71,Data management & AI
DUREV,2649.0,0.0058999,2.27,385.96,56.11,95.0,Memes
XMON,2650.0,0.18514450000000002,0.7,385.96,4.36,1.49,"Data management & AI, NFTs & Collectibles"
POGAI,2651.0,0.011323,4.7,385.96,62.66,99.9,Memes
PXP,2652.0,0.0184,3.98,385.96,4.45,30.0,"Centralized-exchange, Payments"
GRV,2653.0,0.0057999,2.34,385.96,26.52,95.08,DeFi
BEENZ,2654.0,0.00054799,15.15,385.96,213.26,734.485,—
UPDOG,2655.0,0.00055019,4.31,385.96,55.79,734.485,Memes
WRKX,2656.0,0.0086388,1.98,385.96,64.98,63.5,NFTs & Collectibles
PICKLE,2657.0,0.18514450000000002,1.15,385.96,2.36,1.91,DAO
ASM,2658.0,0.18514450000000002,3.58,385.96,5.67,1.87,—
MICE,2659.0,0.00053499,12.71,385.96,285.77,1.0,—
VLXPAD,2660.0,0.0022544,0.0,385.96,53.56,241.59,—
PNDR,2661.0,0.021855,3.6,385.96,315.41,24.27,—
VEGA,2662.0,0.0087578,6.4,385.96,1.44,62.05,"Decentralized exchange, Derivatives, DeFi"
KON,2663.0,0.0001722,9.87,385.96,15.67,3.2,—
MOOMOO,2664.0,0.00057609,16.3,385.96,438.92500000000007,734.485,Memes
TGRASS,2665.0,0.014,16.7,385.96,4.54,38.5,—
WAT,2666.0,0.011323,0.1,385.96,438.92500000000007,420.69,Memes
POLC,2667.0,0.0028219,2.38,385.96,438.92500000000007,190.03,"NFTs & Collectibles, Metaverse"
DOGK,2668.0,0.0001197,3.57,385.96,3.12,4.46,Memes
SUNWUKONG,2669.0,0.00053199,0.15,385.96,257.39,1.0,—
DEFROGS,2670.0,0.18514450000000002,1.47,385.96,67.38,10.0,"Memes, NFTs & Collectibles"
SKEB,2671.0,0.00045939,0.0,385.96,173.0,1.15,—
BIST,2672.0,0.0092298,1.22,385.96,6.15,57.4,"Loyalty & Rewards, E-commerce, Marketplace, Web3"
ABYS,2673.0,0.00087998,1.15,385.96,438.92500000000007,600.0,"Gaming, NFTs & Collectibles"
DARAM,2674.0,0.011323,0.18,385.96,438.92500000000007,210.0,Memes
GDT,2675.0,0.0032999,0.0,385.96,171.0,159.87,"Centralized-exchange, Derivatives"
ASTRA,2676.0,0.001429,7.32,385.96,4.59,367.2,—
PC,2677.0,0.106,7.8,385.96,430.0,4.95,—
BLP,2678.0,0.02344,1.01,385.96,414.0,22.37,—
ASH,2679.0,0.0036479,5.5,385.96,10.0,143.33,—
ZELIX,2680.0,0.011323,6.64,385.96,360.76,6.78,—
LUMOS,2681.0,0.011323,2.08,385.96,113.0,1.17,—
RDEX,2682.0,0.0052199,1.68,385.96,25.01,100.0,—
LITH,2683.0,0.011323,1.27,385.96,366.16,5.24,"Data management & AI, NFTs & Collectibles, Web3"
CAL,2685.0,0.001241,1.1,385.96,54.27,420.69,Memes
BTC20,2686.0,0.0247,0.06,385.96,56.23,21.0,—
MCO2,2687.0,0.18216,1.84,385.96,438.92500000000007,2.85,—
AUTISM,2688.0,0.00054699,14.48,385.96,13.32,734.485,—
CATGPT,2689.0,0.0001074,2.26,385.96,1.69,4.83,—
GURU,2690.0,0.0053799,0.39,385.96,81.86,96.36,Data management & AI
CRTAI,2692.0,0.002142,0.09,385.96,269.34,240.0,—
AJUN,2693.0,0.0027999,4.89,385.96,39.25,184.71,—
HIP,2694.0,0.00047622,58.01,385.96,9.14,1.14,Memes
MMA,2695.0,0.0058679,5.9,385.96,24.52,87.46,Gaming
LIGO,2696.0,0.011323,13.85,385.96,27.07,1.0,—
AMU,2697.0,0.00115,4.14,385.96,189.62,441.93,Insurance
SHOPX,2698.0,0.00106,0.02,385.96,28.0,478.95,NFTs & Collectibles
PSL,2701.0,0.011323,12.61,385.96,18.81,10.98,—
RBLS,2702.0,0.0040699,0.22,385.96,217.0,123.3,"Gaming, NFTs & Collectibles"
SLICE,2703.0,0.025059,3.27,385.96,2.0,20.0,—
LIMO,2704.0,0.0092998,1.88,385.96,163.82,53.57,—
CWAR,2705.0,0.00191,2.74,385.96,7.57,260.0,"Gaming, NFTs & Collectibles, Metaverse"
YES,2706.0,0.00051099,3.93,385.96,228.5,1.0,Memes
EGO,2707.0,0.0087758,1.85,385.96,407.37,56.61,—
SATOX,2708.0,0.0001067,4.2,385.96,267.76,4.64,—
SORA,2709.0,0.00049289,0.52,385.96,438.92500000000007,1.0,Memes
YAY,2710.0,0.00078128,2.51,385.96,22.27,627.75,—
MOONEY,2711.0,0.00031499,29.79,385.96,54.02,1.55,—
HABIBI,2712.0,0.00060299,10.29,385.96,51.5,734.485,—
SECOND,2713.0,0.00020275,0.88,385.96,346.97,2.39,—
BB,2714.0,0.0002464,8.83,385.96,233.1,1.82,—
YAM,2715.0,0.032779,2.93,385.96,438.92500000000007,14.75,"Insurance, DAO"
SHIFU,2716.0,0.011323,0.58,385.96,3.17,47.25,Memes
MOBX,2717.0,0.02148,5.31,385.96,25.9,22.55,Move to earn
CSM,2718.0,0.00482,8.68,385.96,2.29,100.0,—
PEW,2719.0,0.011323,4.68,385.96,3.66,1.0,—
COK,2720.0,0.011323,0.65,385.96,138.52,734.485,—
RAZOR,2721.0,0.001447,0.09,385.96,54.94,328.25,"Oracles, Insurance"
KONO,2722.0,0.0047599,1.49,385.96,57.19,100.0,Asset management
AVIVE,2723.0,0.0001599,1.29,385.96,36.1,2.96,Web3
B3X,2724.0,0.00033119,3.6,385.96,3.14,1.43,—
THG,2725.0,0.0041549,0.72,385.96,55.79,113.58,Gaming
BHAT,2727.0,0.0026351,1.17,385.96,330.0,178.8,—
BLT,2728.0,0.0019996,0.94,385.96,1.73,235.28,NFTs & Collectibles
ELAND,2729.0,0.01219,0.69,385.96,28.99,38.68,"NFTs & Collectibles, Metaverse, Real estate"
CLASH,2730.0,0.001895,1.18,385.96,28.03,246.19,Gaming
WECO,2731.0,0.011323,3.92,385.96,2.79,10.0,—
KZEN,2732.0,0.0010865,0.89,385.96,43.31,428.76,—
WYNN,2735.0,0.00046139,1.73,385.96,64.25,734.485,Memes
POLYPAD,2736.0,0.00038169,0.0,385.96,68.0,1.2,—
KHEOWZOO,2737.0,0.00045989,1.95,385.96,118.86,1.0,Memes
XBLAZE,2738.0,0.001081,0.44,385.96,58.3,420.0,—
RPLAY,2739.0,0.00071399,0.16,385.96,207.0,635.01,—
DBX,2740.0,0.011323,0.27,385.96,90.8,11.44,—
LEGEND,2741.0,0.002092,4.19,385.96,174.83,215.18,Data management & AI
DREAMS,2742.0,0.00028599,0.02,385.96,19.32,1.56,"Gaming, NFTs & Collectibles"
CARAT,2743.0,0.001275,0.78,385.96,138.0,353.16,—
CATCH,2744.0,0.040799,3.07,385.96,24.42,11.02,—
MEPAD,2745.0,0.00098898,0.48,385.96,438.92500000000007,453.54,Memes
SKICAT,2746.0,0.00045199,13.56,385.96,438.92500000000007,734.485,Memes
STAR,2747.0,0.01046,1.18,385.96,438.92500000000007,42.74,"Gaming, NFTs & Collectibles"
PEN,2748.0,0.010505,7.33,385.96,94.48,42.43,"Gaming, Interoperability, Web3"
FINC,2749.0,0.01578,0.74,385.96,3.53,28.22,—
BONUS,2750.0,0.01438,6.59,385.96,20.7,31.39,—
THN,2751.0,0.00115,0.73,385.96,34.59,390.75,"Social, media & Content, Web3"
LC,2752.0,0.00047169,7.45,385.96,18.92,734.485,—
ZENQ,2753.0,0.0026969,6.16,385.96,1.34,163.96,—
PLX,2754.0,0.0057799,2.51,385.96,196.5,76.26,—
AGLA,2755.0,0.00090198,12.24,385.96,192.14,475.45,"NFTs & Collectibles, Social, media & Content"
ABOND,2756.0,0.001269,1.92,385.96,3.92,343.76,"Data management & AI, NFTs & Collectibles, DAO"
QWT,2757.0,0.0034446,3.23,385.96,438.92500000000007,126.26,—
SIRIUS,2758.0,0.00044999,3.52,385.96,56.76,734.485,Memes
